ts;date;gfs_ugrd;gfs_vgrd;gfs_gust;ecmwf_ugrd;ecmwf_vgrd;ecmwf_gust;icon_ugrd;icon_vgrd;icon_gust
1552780800;"17.03.2019 00:00";1.12434112;-6.7136264;7.9063504;0.55911073279999;-4.5786126656001;8.1991416128001;-0.38624274560002;-8.1472479168001;11.463441504
1552784400;"17.03.2019 01:00";0.56382175999999;-6.88199232;8.066516;0.97851691519999;-4.4541110912001;8.2336689792001;-0.32109015040002;-7.3303493312001;10.7456455872
1552788000;"17.03.2019 02:00";0.34435583999999;-6.96345824;8.1015816;1.4106946176;-4.3256952448001;8.2691783360001;-0.25585568640002;-6.5133688768001;10.027915008
1552791600;"17.03.2019 03:00";0.46522255999999;-7.02654432;8.1110816;1.8300992;-4.2011934016001;8.3037059712001;-0.18869717120002;-5.6716596928001;9.2883250496001
1552795200;"17.03.2019 04:00";0.66973647999999;-6.71250384;7.8334144;1.870715584;-4.3295408320001;8.7500584640001;-0.49871065600002;-5.9534264;9.4955589184001
1552798800;"17.03.2019 05:00";0.74637183999999;-6.50759216;7.819144;1.9125622144;-4.4618604992001;9.2099141824;-0.80882254080002;-6.2352915072;9.7027274496001
1552802400;"17.03.2019 06:00";0.35480815999999;-6.78073968;8.1471456;1.9532604672;-4.5902716672001;9.6562666752;-1.1282728;-6.5256838592;9.9162485184
1552806000;"17.03.2019 07:00";0.17992479999999;-6.9875552;8.4242144;-0.56819309440002;-5.0638631168001;11.4374723072;-1.935825888;-6.4115973184;10.0391295488
1552809600;"17.03.2019 08:00";-0.034087200000005;-6.93683664;8.3879472;-3.16596144;-5.5518782848001;13.2726199424;-2.743278976;-6.2975123776;10.1620775168
1552813200;"17.03.2019 09:00";-0.7609264;-6.86414464;8.4746784;-5.6873331328;-6.0254529344001;15.0538255744;-3.575288032;-6.1799192192;10.2887790912
1552816800;"17.03.2019 10:00";-1.6038592;-6.95675152;8.6889096;-5.8572735936;-6.4181255360001;15.7350763968;-3.9338338176;-6.290691904;10.651589312
1552820400;"17.03.2019 11:00";-2.21703264;-7.31872112;9.1729112;-6.0323312064;-6.8227523968001;16.4370526528;-4.2923796032;-6.4014480576;11.0144995328
1552824000;"17.03.2019 12:00";-2.57102592;-7.5845024;9.490944;-6.2022729984;-7.2154249984001;17.118385344;-4.6617045824;-6.5155998336;11.3883334016
1552827600;"17.03.2019 13:00";-2.68675344;-8.08309008;10.0152768;-5.6848258816;-7.4263172800001;16.7256730368;-4.0232736448;-7.2285830016;11.8523979776
1552831200;"17.03.2019 14:00";-2.43366064;-8.68952368;10.7392784;-5.1516913856;-7.6435596544001;16.321039936;-3.3847459072;-7.9415661696;12.3165294912
1552834800;"17.03.2019 15:00";-1.79369424;-8.54846064;10.7636112;-4.6341624;-7.8543700672001;15.9283276288;-2.7269464832;-8.6761150656;12.794681408
1552838400;"17.03.2019 16:00";-1.1676952;-7.8525712;10.4116472;-2.9001166208;-7.4045843968001;14.4480097728;-1.5056006976;-8.5574285888;12.5783757888
1552842000;"17.03.2019 17:00";-0.53734256;-6.92671568;9.6008472;-1.1134155136;-6.9412239360001;12.9228480768;-0.28425331200001;-8.4386618432;12.3620851008
1552845600;"17.03.2019 18:00";0.084176639999999;-6.41257248;8.9186784;0.62071346559996;-6.4915366656001;11.4425480832;0.97411392639999;-8.3163477248;12.1392174592
1552849200;"17.03.2019 19:00";0.49450944;-5.68056432;8.0542768;1.0585046592;-6.3668101184001;11.372808672;1.2511585984;-7.457949216;11.0929132096
1552852800;"17.03.2019 20:00";0.55798928;-5.29007616;7.2531424;1.5096024064;-6.2383159488001;11.301024832;1.5281214016;-6.5996491072001;10.0465908288
1552856400;"17.03.2019 21:00";0.53958224;-5.1738608;6.7312736;1.9473936;-6.1135891328001;11.2313016832;1.813615872;-5.7152920512001;8.968571488
1552860000;"17.03.2019 22:00";0.3642424;-5.16247232;6.3767376;2.1849965824;-6.0948808960001;11.3975500416;1.7017212096;-5.7125675648001;8.77272848
1552863600;"17.03.2019 23:00";0.23663584;-5.2042984;6.3963048;2.429741216;-6.0755417024001;11.5687850752;1.589906816;-5.7099265472001;8.5767870720001
1552867200;"18.03.2019 00:00";0.1763888;-5.22443792;6.3038032;2.6673441984;-6.0568318656001;11.7350334336;1.4746549248;-5.7071965056001;8.3749974464001
1552870800;"18.03.2019 01:00";0.19098176;-5.201264;6.2924032;2.6405153024;-5.8943677120001;11.428822144;1.3323454784;-5.1633306560001;7.9283008704001
1552874400;"18.03.2019 02:00";0.19966112;-5.12328352;6.0948672;2.6129490304;-5.7269835584001;11.1133505664;1.190034432;-4.6195301440001;7.4816861632
1552878000;"18.03.2019 03:00";0.20273392;-5.04646304;5.9818672;2.5862185344;-5.5644537984001;10.8071227456;1.0433401664;-4.0591469952001;7.0215205632
1552881600;"18.03.2019 04:00";0.13801984;-5.00494928;5.9053;1.4742588864;-5.5186642048001;10.5348235136;0.62313018239997;-4.1890777472;6.831640608
1552885200;"18.03.2019 05:00";-0.059974240000002;-5.08718288;5.9199672;0.32863304319998;-5.4714522624001;10.2542659584;0.20290366719998;-4.319090368;6.6417590528
1552888800;"18.03.2019 06:00";-0.67212176;-5.11515248;6.0092672;-0.78324446720002;-5.4255808000001;9.9819664576001;-0.23006796160002;-4.4529576;6.4460964864
1552892400;"18.03.2019 07:00";-1.193361888;-5.0666619136;5.926014848;-2.093987136;-5.5708707520001;11.2027672064;-1.2381525568;-3.6714625856;6.5965278208
1552896000;"18.03.2019 08:00";-1.714702016;-5.0181713472;5.842862496;-3.4444116672;-5.7204706496001;12.4605842048;-2.2461552832;-2.8899857024;6.7468772864
1552899600;"18.03.2019 09:00";-2.25184336;-4.9682144;5.7571328;-4.7551540672;-5.8656787328001;13.6814668224;-3.284732096;-2.0847360576;6.9018579328
1552903200;"18.03.2019 10:00";-2.4434293728;-4.8034209504;5.826201504;-4.5025717312;-5.5612488384001;13.0274240384;-2.7439942784;-1.6436073536;5.9111251072
1552906800;"18.03.2019 11:00";-2.6350153856;-4.6387275008;5.895370208;-4.2423622656;-5.2476488960001;12.3536617536;-2.2032548608;-1.2023802496;4.9203741504
1552910400;"18.03.2019 12:00";-2.83245552;-4.46893728;5.9665016;-3.9898452672;-4.9432190016001;11.6996205696;-1.6461751872;-0.74783935360002;3.8996422528
1552914000;"18.03.2019 13:00";-2.6779602592;-4.4884893088;5.986423712;-2.991073056;-3.9109803136001;9.3202949696;-1.3790052736;-0.70846172800002;3.3912825344
1552917600;"18.03.2019 14:00";-2.5233649984;-4.5079413376;6.006345824;-1.9620903424;-2.8474423552001;6.8687986624;-1.1117700224;-0.66908410240002;2.882924416
1552921200;"18.03.2019 15:00";-2.36415776;-4.52806464;6.026808;-0.96330159999998;-1.8152036672001;4.4894733312;-0.8364328256;-0.62840583680001;2.359199136
1552924800;"18.03.2019 16:00";-1.6386490848;-4.5406613696;5.84622848;-0.71818606719998;-2.6464828032001;5.5802935168;-0.40311404160001;-0.95931381760001;2.5421472768
1552928400;"18.03.2019 17:00";-0.91314040959998;-4.5532580992;5.66564896;-0.46554833279999;-3.5029784640001;6.7042854528;0.030139404799987;-1.2901217984;2.7251772864
1552932000;"18.03.2019 18:00";-0.16561631999999;-4.56615776;5.479564;-0.22043306879999;-4.3343573312001;7.7951056384;0.47657125119998;-1.6310119936;2.9136144
1552935600;"18.03.2019 19:00";0.079253580800005;-4.6140686912;5.527308;0.46945188479999;-4.2978443392001;7.9521373056001;0.57808341759998;-2.2055845824;3.6681893504
1552939200;"18.03.2019 20:00";0.3242234816;-4.6619796224;5.575152;1.1802471808;-4.2601565312001;8.1139444544001;0.67951371519997;-2.7801571712;4.4228445696
1552942800;"18.03.2019 21:00";0.57648944;-4.7113424;5.624364;1.8701321344;-4.2236611328001;8.2709595904001;0.78406894079997;-3.3721442816;5.200278816
1552946400;"18.03.2019 22:00";0.481483216;-4.7065856192;5.583686592;1.8661229504;-4.0174526144001;7.9076569856001;0.76969214079997;-3.3128106624;5.133345344
1552950000;"18.03.2019 23:00";0.386476992;-4.7018288384;5.543009184;1.8620600512;-3.8050091840001;7.5333524736001;0.75531694079996;-3.2534770432;5.0663465344
1552953600;"19.03.2019 00:00";0.28857664;-4.69690064;5.5010264;1.8580505984;-3.5988006656001;7.1701154752001;0.74045590399996;-3.1922746624;4.9974130432
1552957200;"19.03.2019 01:00";0.3231851456;-4.7423243648;5.562060992;1.4055975872;-3.6200501696001;7.1621119360001;0.70598922879996;-3.3130515328;5.1413591552
1552960800;"19.03.2019 02:00";0.3576936512;-4.7877480896;5.622995584;0.97981987839996;-3.6401303296001;7.1544944832001;0.67142255359996;-3.4338268032;5.2853722048
1552964400;"19.03.2019 03:00";0.39335695999999;-4.8346392;5.6857888;0.52736686719997;-3.6613798336001;7.1464925440001;0.63585514239996;-3.5582419712;5.4337096384
1552968000;"19.03.2019 04:00";0.1411947776;-4.7510699072;5.585617792;0.074930118399974;-3.6826472000001;7.1384087360001;0.034303257599964;-3.565831232;5.492084384
1552971600;"19.03.2019 05:00";-0.1109674048;-4.6675006144;5.485446784;-0.35094705280002;-3.7027094976001;7.1308566208001;-0.56716675840003;-3.5735039616;5.5504425984
1552975200;"19.03.2019 06:00";-0.37071632;-4.58141104;5.3822312;-0.80338380160002;-3.7239590016001;7.1227728128001;-1.186956896;-3.5813379328;5.610598016
1552978800;"19.03.2019 07:00";-1.087007472;-4.422759648;5.384540256;-1.1139847808;-3.5557239040001;7.2101807872001;-1.8655717696;-3.263903456;6.2560489472
1552982400;"19.03.2019 08:00";-1.803298624;-4.264108256;5.386949312;-1.4063543808;-3.3973661952001;7.2924376000001;-2.5441866432;-2.9464839104;6.9015180096
1552986000;"19.03.2019 09:00";-2.54121072;-4.10068864;5.3893344;-1.7170361664;-3.2291297664001;7.3798290432001;-3.2433424448;-2.6194521216;7.5666198592
1552989600;"19.03.2019 10:00";-2.6977174976;-3.726527744;5.217755872;-2.0277192832;-3.0608930688001;7.4672372864;-2.7461692352;-2.2094619584;6.4997377216
1552993200;"19.03.2019 11:00";-2.8541242752;-3.352466848;5.046177344;-2.3200888832;-2.9025204288001;7.5494940992;-2.248929088;-1.7995355328;5.4329390528
1552996800;"19.03.2019 12:00";-3.01534944;-2.96693744;4.8694328;-2.6306736;-2.7342837312001;7.6368855424;-1.7366434432;-1.3771273088;4.3337657408
1553000400;"19.03.2019 13:00";-2.6967745152;-3.2104719744;4.980649792;-2.1667988544;-2.9628614016001;7.5584894336;-1.3864448704;-1.197813408;3.8407595776
1553004000;"19.03.2019 14:00";-2.3782995904;-3.4540065088;5.091866784;-1.7301943744;-3.1780418304001;7.4847020992;-1.0362281664;-1.0184995072;3.3476715456
1553007600;"19.03.2019 15:00";-2.05017088;-3.70494512;5.2063752;-1.2663033664;-3.4066208320001;7.4063046592;-0.67540014079999;-0.83378976;2.8397421952
1553011200;"19.03.2019 16:00";-1.2204015232;-4.044205904;5.237822976;-0.8024286208;-3.6351817024001;7.3279069504;-0.2228399424;-1.4756440448;3.4165684608
1553014800;"19.03.2019 17:00";-0.39063216639999;-4.383566688;5.269270752;-0.36590600960001;-3.8503789312;7.2541046848;0.22963998719999;-2.1174833984;3.9934112576
1553018400;"19.03.2019 18:00";0.46431808;-4.73308992;5.3016624;0.097984998399984;-4.0789411328;7.175706976;0.69590151679998;-2.7788485184;4.5877267456
1553022000;"19.03.2019 19:00";0.6893843104;-4.9165367968;5.55059904;0.56506234879998;-4.1437772224;7.5394047552;0.68513728639998;-3.1807771392;5.1912666368
1553025600;"19.03.2019 20:00";0.9145505408;-5.0998836736;5.79953568;1.0045538176;-4.2047079424001;7.8816491904;0.67437305599997;-3.58270416;5.7948246592
1553029200;"19.03.2019 21:00";1.14643696;-5.28882288;6.0560704;1.471631168;-4.2695275008001;8.2453307072;0.66324316159996;-3.996864704;6.416707296
1553032800;"19.03.2019 22:00";1.1187762656;-5.35152584;6.223017344;1.9386266496;-4.3342819904001;8.6089300864;0.45957601919996;-4.0212808192;6.3102419712
1553036400;"19.03.2019 23:00";1.0911155712;-5.4142288;6.389964288;2.3782010496;-4.3952956416001;8.9512550592;0.25591047679996;-4.0456953344;6.2037585152
1553040000;"20.03.2019 00:00";1.06257728;-5.47883488;6.5619672;2.8451952;-4.4600320000001;9.3148557696;0.046070809599957;-4.0708558656;6.0941628096
1553043600;"20.03.2019 01:00";0.98788454399999;-5.5013335808;6.568837088;2.4942350144;-4.4700707584001;9.1922175616;0.10909279359996;-4.0469441408;6.201063328
1553047200;"20.03.2019 02:00";0.91329180799999;-5.5237322816;6.575706976;2.1639032832;-4.4795264384001;9.0768534464;0.17211477759995;-4.0229505472;6.3080441152
1553050800;"20.03.2019 03:00";0.83637807999999;-5.54690064;6.5827608;1.8129262976;-4.4895473344001;8.9542152384001;0.23710237439995;-3.9982488832;6.4182354944
1553054400;"20.03.2019 04:00";0.63953288;-5.6205919488;6.729902144;1.4620466496;-4.4995860928001;8.8315772992001;-0.33052279680005;-4.1342410176;6.5796607616
1553058000;"20.03.2019 05:00";0.44258768;-5.6942832576;6.877143488;1.1317149184;-4.5089585728001;8.7161145152001;-0.89814796800004;-4.2702166208;6.7410710976
1553061600;"20.03.2019 06:00";0.23973808;-5.770244;7.0287376;0.78073793279997;-4.5189808000001;8.5934763072001;-1.482948576;-4.410318272;6.9073788928
1553065200;"20.03.2019 07:00";-0.49420645439999;-5.9536228352;7.177187776;0.12879668479998;-4.4790608000001;8.82326336;-2.3529650816;-4.2145251968;7.7570425344
1553068800;"20.03.2019 08:00";-1.2280509888;-6.1370009376;7.325537952;-0.48483505280001;-4.4413776000001;9.0395702464;-3.2230485248;-4.0187470528;8.606607776
1553072400;"20.03.2019 09:00";-1.9842696;-6.32583744;7.4785048;-1.136792832;-4.4014424000001;9.2693570304;-4.1194392128;-3.8170442176;9.4820266496
1553076000;"20.03.2019 10:00";-2.2319229824;-6.2109138144;7.473055328;-1.7887327488;-4.3614408000001;9.4991451456;-3.5097008704;-3.1546178048;8.3284051008
1553079600;"20.03.2019 11:00";-2.4796763648;-6.0959901888;7.467605856;-2.4023658176;-4.3238392000001;9.7154507008;-2.899962528;-2.492091392;7.1748654208
1553083200;"20.03.2019 12:00";-2.73488288;-5.97749312;7.4620064;-3.0543222656;-4.2838210688;9.945238816;-2.2717050752;-1.8096460544;5.9863178368
1553086800;"20.03.2019 13:00";-2.2906365088;-6.4517236224;7.829205216;-2.5899456384;-4.3167364864;9.6085845696;-1.8479084672;-1.7598353856;5.2861077312
1553090400;"20.03.2019 14:00";-1.8463901376;-6.9258541248;8.196404032;-2.1528678272;-4.3477598464;9.29176784;-1.4242086592;-1.709942848;4.5858810944
1553094000;"20.03.2019 15:00";-1.38873024;-7.4143704;8.5747816;-1.6884912;-4.3807406016;8.9551133248;-0.98763137279999;-1.6586882048;3.8645329792
1553097600;"20.03.2019 16:00";-0.54294648959998;-7.0352616192;8.266184128;-1.2241132416;-4.413654688;8.6185406784;-0.6029129536;-3.0238194112;5.40708944
1553101200;"20.03.2019 17:00";0.30283726080001;-6.6561528384;7.957686656;-0.78703516159998;-4.4446777792;8.30172528;-0.21827640320001;-4.3890324864;6.9496475008
1553104800;"20.03.2019 18:00";1.17423264;-6.26552864;7.6396832;-0.32267533439998;-4.4775766656;7.9650710336;0.17797067519999;-5.7955712832;8.5389706432
1553108400;"20.03.2019 19:00";1.29905104;-6.3569557824;7.9116927168;0.18227951360001;-4.3764086464;7.9885853696;0.087456345599976;-5.4466525824;8.2792714368
1553112000;"20.03.2019 20:00";1.42386944;-6.4482829248;8.183785568;0.6574708224;-4.2811508864001;8.0106716736;-0.0030579840000347;-5.0976520128;8.0194887616
1553115600;"20.03.2019 21:00";1.55251264;-6.54251392;8.464008;1.162344864;-4.1799673984001;8.0341873408;-0.096286816000046;-4.7381076288;7.7519530624
1553119200;"20.03.2019 22:00";1.6572869984;-6.54420136;8.512490592;1.6672831808;-4.0787825792001;8.0577019456;-0.40917111040005;-4.8325641088;7.6941611648
1553122800;"20.03.2019 23:00";1.7620613568;-6.5458888;8.560973184;2.1424910208;-3.9836066880001;8.0798047808;-0.72197353600005;-4.9271189888;7.636451136
1553126400;"21.03.2019 00:00";1.87005312;-6.54758192;8.6108704;2.6473472;-3.8823400000001;8.1033191168;-1.0442831552001;-5.0244498752;7.5769447296
1553130000;"21.03.2019 01:00";1.89643752;-6.5602835328;8.674307168;2.1510688192;-3.9301236480001;8.0574719424;;;
1553133600;"21.03.2019 02:00";1.92292192;-6.5729851456;8.737643936;1.6838841792;-3.9749693504001;8.014475008;;;
1553137200;"21.03.2019 03:00";1.95023312;-6.58601408;8.8029;1.1876044672;-4.0227516672001;7.9686275648;;;
1553140800;"21.03.2019 04:00";1.6753967424;-6.8826839104;9.082298528;0.69130795519998;-4.0704353152001;7.9228619904001;;;
1553144400;"21.03.2019 05:00";1.4004603648;-7.1793537408;9.361797056;0.22422304639998;-4.1153631552001;7.8797818560001;;;
1553148000;"21.03.2019 06:00";1.1172744;-7.48505296;9.6497016;-0.27205666560002;-4.1630633344001;7.8340165504001;;;
1553151600;"21.03.2019 07:00";0.55743081280001;-7.8009602496;9.622402304;-0.54696636160001;-4.0637972608001;7.8166151424001;;;
1553155200;"21.03.2019 08:00";-0.0024127743999875;-8.1167675392;9.595103008;-0.8056820416;-3.9704057408001;7.8002762688;;;
1553158800;"21.03.2019 09:00";-0.57933343999998;-8.44217808;9.5669704;-1.0805096;-3.8711577984001;7.782891392;;;
1553162400;"21.03.2019 10:00";-0.76201963839998;-8.3938670112;9.453686752;-1.3554190272;-3.7719085248001;7.7654902528;;;
1553166000;"21.03.2019 11:00";-0.94470583679997;-8.3456559424;9.340503104;-1.6141347072;-3.6785170048;7.7491527104;;;
1553169600;"21.03.2019 12:00";-1.13302192;-8.29586272;9.2238048;-1.8889622656;-3.5793330688;7.7317513024;;;
1553173200;"21.03.2019 13:00";-0.76334991999997;-8.0589398432;9.119834144;-1.518855328;-3.5200292992;7.3542995264;;;
1553176800;"21.03.2019 14:00";-0.39377791999997;-7.8220169664;9.015863488;-1.1704675392;-3.4642620992;6.9990964736;;;
1553180400;"21.03.2019 15:00";-0.013021919999976;-7.57782976;8.9087816;-0.80036060159998;-3.4050236672;6.6216446976;;;
1553184000;"21.03.2019 16:00";0.57592016000002;-7.3793967904;8.944336896;-0.43018832639998;-3.3458017664;6.2442105152;;;
1553187600;"21.03.2019 17:00";1.16476224;-7.1809638208;8.979792192;-0.081864275199991;-3.2900345664;5.8889909312;;;
1553191200;"21.03.2019 18:00";1.77145408;-6.97650864;9.0164128;0.288308;-3.2307310656;5.5115556864;;;
1553194800;"21.03.2019 19:00";1.8352787264;-6.8929082368;8.98816016;0.3062468736;-3.4952720064;6.0085586048;;;
1553198400;"21.03.2019 20:00";1.8991033728;-6.8093078336;8.96000752;0.3232559936;-3.7442091264;6.4762338688;;;
1553202000;"21.03.2019 21:00";1.96476816;-6.7232256;8.9310048;0.34119486719999;-4.0087668672001;6.9732517184;;;
1553205600;"21.03.2019 22:00";1.9855401888;-6.7350399136;8.972927744;0.35915027199999;-4.2733091392001;7.470172768;;;
1553209200;"21.03.2019 23:00";2.0063122176;-6.7467542272;9.014850688;0.37614286079998;-4.5222630592001;7.937946432;;;
1553212800;"22.03.2019 00:00";2.02759552;-6.75892352;9.0580016;0.39409826559998;-4.7868040000001;8.4349480192001;;;
1553216400;"22.03.2019 01:00";2.0345278272;-6.7383406944;9.0704056;0.044965919999986;-4.5598526400001;8.2416953536001;;;
1553220000;"22.03.2019 02:00";2.0414601344;-6.7178578688;9.0828096;-0.28359792000001;-4.3462001600001;8.0598742272001;;;
1553223600;"22.03.2019 03:00";2.04848736;-6.6966392;9.0956016;-0.6327302656;-4.1192488000001;7.8667034304001;;;
1553227200;"22.03.2019 04:00";1.7032211648;-6.9195762528;9.227699424;-0.98184608;-3.8922971712001;7.6734507648001;;;
1553230800;"22.03.2019 05:00";1.3578549696;-7.1424133056;9.359697248;-1.31050992;-3.6787268288001;7.4916128384001;;;
1553234400;"22.03.2019 06:00";1.00210192;-7.37203936;9.4958344;-1.6596257344;-3.4517752000001;7.2983601728001;;;
1553238000;"22.03.2019 07:00";0.48587231040001;-7.3191574208;9.016708576;-1.6209842752;-2.6651107520001;6.9637484544001;;;
1553241600;"22.03.2019 08:00";-0.030357299199987;-7.2661754816;8.537582752;-1.5845813952;-1.9247653120001;6.6487249664;;;
1553245200;"22.03.2019 09:00";-0.56222719999998;-7.21169712;8.0439016;-1.5459412672;-1.1381830016001;6.3140297792;;;
1553248800;"22.03.2019 10:00";-0.97491398079997;-7.082034912;8.02539136;-1.507301408;-0.35151988480009;5.979336192;;;
1553252400;"22.03.2019 11:00";-1.3877007616;-6.952472704;8.00688112;-1.4709150592;0.38882555519991;5.6643945728;;;
1553256000;"22.03.2019 12:00";-1.81286896;-6.81899952;7.9877736;-1.4322749312;1.1754081343999;5.3297009855999;;;
1553259600;"22.03.2019 13:00";-1.6629828512;-7.0476965504;8.205856768;-1.0875993472;1.0675881727999;4.7756014975999;;;
1553263200;"22.03.2019 14:00";-1.5131967424;-7.2764935808;8.423939936;-0.76325598719999;0.96618449279995;4.2542129792;;;
1553266800;"22.03.2019 15:00";-1.3588656;-7.5121784;8.6485832;-0.41859826559999;0.85836319999996;3.7001134912;;;
1553270400;"22.03.2019 16:00";-0.51865001599998;-7.19493776;8.5447392;-0.073939212799988;0.75054350719998;3.1460961408;;;
1553274000;"22.03.2019 17:00";0.32146556800001;-6.87779712;8.4409952;0.25040254720001;0.64904142719999;2.6246254848;;;
1553277600;"22.03.2019 18:00";1.1870392;-6.5509704;8.3339832;0.59507840000001;0.5413198656;2.0706081344;;;
1553281200;"22.03.2019 19:00";1.327657376;-6.422729696;8.23054544;0.7461168384;0.93341982720001;2.7297366656;;;
1553284800;"22.03.2019 20:00";1.468275552;-6.294588992;8.12720768;0.88834862719999;1.3023835072;3.3502059648;;;
1553288400;"22.03.2019 21:00";1.6131064;-6.1625016;8.0206112;1.0393870656;1.6944832;4.0094179648;;;
1553292000;"22.03.2019 22:00";1.605577552;-6.153990144;8.046450912;1.1905228416;2.0865831616;4.6685630272;;;
1553295600;"22.03.2019 23:00";1.597948704;-6.145578688;8.072290624;1.332673824;2.4556300416;5.2890323264;;;
1553299200;"23.03.2019 00:00";1.5902008;-6.1368184;8.0989376;1.4837930688;2.8477462656;5.9481621888;;;
1553302800;"23.03.2019 01:00";1.636701648;-6.138771744;8.104115072;;;;;;
1553306400;"23.03.2019 02:00";1.683202496;-6.140725088;8.109192544;;;;;;
1553310000;"23.03.2019 03:00";1.7311064;-6.1426952;8.114536;;;;;;
1553313600;"23.03.2019 04:00";1.387544576;-6.200575136;8.00844288;;;;;;
1553317200;"23.03.2019 05:00";1.043982752;-6.2584634048;7.90234976;;;;;;
1553320800;"23.03.2019 06:00";0.6899736;-6.3181344;7.793072;;;;;;
