ts,wind_speed,wind_direction,wind_gust
1458864000,1.546254,322.092529,2.1
1458874800,1.701352,328.458679,2.2
1458885600,1.97952,310.287354,2.4
1458896400,3.726996,328.271637,4.3
1458907200,4.282487,325.753326,5.1
1458918000,2.749618,336.418335,3.3
1458928800,0.957549,335.308441,1.4
1458939600,3.068583,192.994614,3.7
1458950400,6.395288,177.669998,8
1458961200,5.714237,164.2612,7.6
1458972000,4.789405,183.591248,6
1458982800,3.110064,196.628662,3.9
1458993600,5.221197,208.233871,6.5
1459004400,8.359216,200.884964,10.6
1459015200,7.082654,187.626724,9.6
1459026000,7.732852,181.556168,10.400001
1459036800,6.967819,182.714569,9.5
1459047600,6.430715,191.572037,8
1459058400,4.679369,200.255096,5.7
1459069200,4.597358,243.379227,5.4
1459080000,5.137197,265.310455,6.2
1459090800,4.960373,240.799545,6.2
1459101600,6.5824,196.232346,9.3
1459112400,7.465172,186.30629,9.2
1459123200,7.853076,185.260483,9
1459134000,7.653836,183.445587,8.8
1459144800,6.793247,178.228531,7.6
1459155600,7.197756,187.263245,7.6
1459166400,6.718869,193.25029,6.9
1459177200,8.768426,174.634003,9.6
1459188000,7.68095,183.059845,9
1459198800,6.489938,187.792999,7.6
1459209600,6.447457,182.75589,7.6
1459220400,6.542858,183.592712,7.8
1459231200,7.292147,187.485611,8.3
1459242000,7.760219,201.705429,7.9
1459252800,8.866115,203.673782,9.5
1459263600,8.586111,192.579468,9.8
1459274400,7.446697,175.146912,9.5
1459285200,7.214333,178.014114,9.2
1459296000,7.3544,176.413956,9.2
1459306800,7.398283,177.288422,9.3
1459317600,7.25069,180.790237,9.1
1459328400,7.924493,192.38765,8.3
1459339200,7.571011,197.764847,9.3
1459350000,8.232478,187.608444,9.6
1459360800,7.349319,173.358475,9.900001
1459371600,7.910025,171.347458,10.5
1459382400,7.830919,168.733124,10.2
1459393200,7.595327,164.81105,10.1
1459404000,8.038886,168.955643,10.400001
1459414800,8.212685,175.740417,10
1459425600,8.043929,175.579437,9.7
1459436400,7.560344,174.078262,9.7
1459447200,6.464069,160.948395,8.900001
1459458000,6.07336,152.970856,8.7
1459468800,5.713861,155.27388,7.7
1459479600,5.527676,161.433945,7.4
1459490400,5.307523,173.182953,6.9
1459501200,5.545494,190.073807,6.3
1459512000,4.655083,197.89003,5.6
1459522800,4.853308,196.6427,6.1
1459533600,4.38608,161.523743,5.1
1459544400,4.062536,159.691559,4.8
1459555200,3.645943,164.896484,4.4
1459566000,3.920944,170.753876,4.6
1459576800,3.98015,174.232117,4.7
1459587600,2.909467,214.072388,3.4
1459598400,2.380336,270.96286,2.8
1459609200,2.718253,319.924561,3.4
1459620000,1.084066,322.49585,1.6
1459630800,2.546075,213.627655,2.8
1459641600,3.330135,169.094986,4.1
1459652400,3.445025,171.822861,4.2
1459663200,3.820118,180.449951,4.7
1459674000,4.567548,211.845825,5.3
1459684800,3.260199,239.186951,3.8
1459695600,2.715308,242.113693,3.2
1459706400,3.168107,189.997513,4
1459717200,4.053763,164.695297,4.8
1459728000,4.424037,170.239594,5.2
1459738800,4.813616,170.674652,6.1
1459749600,4.275161,182.815567,5.2
1459760400,3.811824,221.383881,4.2
1459771200,2.833513,288.946503,3.3
1459782000,3.402426,313.451843,3.8
1459792800,1.531013,326.725098,2
1459803600,1.061037,336.092346,1.5
1459814400,1.330037,323.560883,1.8
1459825200,1.600312,348.830505,2.1
1459836000,2.230067,325.597321,2.7
1459846800,4.219822,321.446228,4.9
1459857600,5.482052,323.380951,6.4
1459868400,3.907083,324.47937,4.5
1459879200,1.91802,320.500397,2.5
1459890000,1.877791,285.442444,2.3
1459900800,1.198207,263.290161,1.7
1459911600,1.115034,235.597336,1.7
1459922400,1.370146,270.836365,1.6
1459933200,2.696164,304.574188,3
1459944000,3.701513,301.972565,4.2
1459954800,3.126995,302.06366,3.6
1459965600,0.760592,272.260498,1
1459976400,2.572567,187.59465,3.1
1459987200,3.99362,177.560303,4.8
1459998000,4.474472,177.438141,5.2
1460008800,4.834894,185.816727,5.9
1460019600,5.981613,212.228745,7
1460030400,5.529385,222.141251,6.8
1460041200,5.183676,213.751373,6.9
1460052000,4.044008,173.753693,4.8
1460062800,4.414261,166.373001,5.2
1460073600,4.393313,172.939697,5.3
1460084400,4.082707,173.954269,4.9
1460095200,3.828903,185.695709,4.8
1460106000,3.599347,225.562805,4.4
1460116800,2.93232,247.545471,3.7
1460127600,4.020162,209.179184,5.1
1460138400,4.055774,158.749496,5
1460149200,3.454446,155.363861,4.4
1460160000,2.425386,171.70285,3.3
1460170800,1.636001,163.669754,2.4
1460181600,0.4005,182.862411,0.6
1460192400,2.77982,330.945404,3.3
1460203200,5.083955,326.716278,6.2
1460214000,3.466208,322.501953,4.2
1460224800,0.601664,15.422161,0.9
1460235600,1.376445,49.714756,1.2
1460246400,2.661766,171.139282,3.4
1460257200,2.657085,145.891281,2.7
1460268000,1.329135,114.443954,1.6
1460278800,2.896135,307.423859,3.8
1460289600,4.722298,327.891724,5.7
1460300400,2.317693,292.581818,3.1
1460311200,0.982344,202.126343,1.4
1460322000,2.307055,240.101105,2.9
1460332800,2.782265,220.042862,3.6
1460343600,5.057925,203.168839,5.7
1460354400,6.150593,200.261658,7.6
1460365200,6.448542,219.020599,7.6
1460376000,4.959617,250.322861,6
1460386800,3.967316,286.699249,5
1460397600,3.111784,287.969147,3.8
1460408400,3.170426,230.888611,4.3
1460419200,8.304432,193.935852,9.400001
1460430000,8.39922,184.78064,9.5
1460440800,7.248351,189.449326,7.9
1460451600,7.097049,215.884918,7.5
1460462400,6.788085,217.156876,6.5
1460473200,6.582461,178.433029,7.3
1460484000,8.156574,172.674591,9.900001
1460494800,1.928238,208.159882,1.9
1460505600,1.928238,208.159882,1.9
1460516400,1.928238,208.159882,1.9
1460527200,1.928238,208.159882,1.9
1460538000,1.928238,208.159882,1.9
1460548800,1.928238,208.159882,1.9
1460559600,1.928238,208.159882,1.9
1460570400,1.928238,208.159882,1.9
1460581200,1.928238,208.159882,1.9
1460592000,1.928238,208.159882,1.9
1460602800,1.928238,208.159882,1.9
1460613600,1.928238,208.159882,1.9
1460624400,1.928238,208.159882,1.9
1460635200,1.928238,208.159882,1.9
1460646000,1.928238,208.159882,1.9
1460656800,1.928238,208.159882,1.9
1460667600,1.928238,208.159882,1.9
1460678400,1.928238,208.159882,1.9
1460689200,1.928238,208.159882,1.9
1460700000,1.928238,208.159882,1.9
1460710800,1.928238,208.159882,1.9
1460721600,1.928238,208.159882,1.9
1460732400,1.928238,208.159882,1.9
1460743200,1.928238,208.159882,1.9
1460754000,1.928238,208.159882,1.9
1460764800,1.928238,208.159882,1.9
1460775600,1.928238,208.159882,1.9
1460786400,1.928238,208.159882,1.9
1460797200,1.928238,208.159882,1.9
1460808000,1.928238,208.159882,1.9
1460818800,1.928238,208.159882,1.9
1460829600,1.928238,208.159882,1.9
1460840400,1.928238,208.159882,1.9
1460851200,1.928238,208.159882,1.9
1460862000,1.928238,208.159882,1.9
1460872800,1.928238,208.159882,1.9
1460883600,1.928238,208.159882,1.9
1460894400,1.928238,208.159882,1.9
1460905200,1.928238,208.159882,1.9
1460916000,1.928238,208.159882,1.9
1460926800,1.928238,208.159882,1.9
1460937600,1.928238,208.159882,1.9
1460948400,1.928238,208.159882,1.9
1460959200,1.928238,208.159882,1.9
1460970000,1.928238,208.159882,1.9
1460980800,1.928238,208.159882,1.9
1460991600,1.928238,208.159882,1.9
1461002400,1.928238,208.159882,1.9
1461013200,1.928238,208.159882,1.9
1461024000,1.928238,208.159882,1.9
1461034800,1.928238,208.159882,1.9
1461045600,1.928238,208.159882,1.9
1461056400,1.928238,208.159882,1.9
1461067200,1.928238,208.159882,1.9
1461078000,1.928238,208.159882,1.9
1461088800,1.928238,208.159882,1.9
1461099600,1.928238,208.159882,1.9
1461110400,1.928238,208.159882,1.9
1461121200,1.928238,208.159882,1.9
1461132000,1.928238,208.159882,1.9
1461142800,1.928238,208.159882,1.9
1461153600,1.928238,208.159882,1.9
1461164400,1.928238,208.159882,1.9
1461175200,1.928238,208.159882,1.9
1461186000,1.928238,208.159882,1.9
1461196800,1.928238,208.159882,1.9
1461207600,4.417793,161.934174,5.1
1461218400,3.400529,178.988998,4.3
1461229200,2.560957,234.696381,2.9
1461240000,2.111019,311.543396,2.6
1461250800,1.525549,255.96376,1.7
1461261600,1.298653,203.604111,1.8
1461272400,3.663905,157.704926,4.5
1461283200,4.634922,163.324432,5.5
1461294000,4.882059,163.45813,5.7
1461304800,4.662746,178.033539,5.8
1461315600,4.150181,206.3181,4.7
1461326400,2.162267,276.106079,2.5
1461337200,2.036664,287.723236,2.3
1461348000,2.63454,210.068573,3.4
1461358800,2.568599,175.310455,3.4
1461369600,3.731005,164.771805,4.6
1461380400,4.900795,157.569,5.5
1461391200,3.988985,173.088776,4.9
1461402000,2.4613,241.352386,2.7
1461412800,3.559283,317.163239,4.3
1461423600,4.332067,323.44754,5.3
1461434400,1.728034,302.954376,2.4
1461445200,1.075639,227.260498,1.5
1461456000,2.137218,189.153809,2.8
1461466800,3.493666,177.375092,4.1
1461477600,2.829311,186.698013,3.5
1461488400,1.816948,302.640503,2
1461499200,4.310278,329.925354,4.9
1461510000,3.946707,326.470978,4.6
1461520800,1.945379,342.962219,2.4
1461531600,1.584929,10.17551,2.1
1461542400,1.132828,351.369202,1.6
1461553200,1.02489,342.979462,1.5
1461564000,2.185863,327.327759,2.6
1461574800,3.51548,311.078613,4.1
1461585600,4.82912,321.896088,5.7
1461596400,3.114482,280.732666,3.6
1461607200,2.916059,209.817993,4.1
1461618000,4.45567,165.308807,5.2
1461628800,4.354595,164.68718,5.1
1461639600,3.679035,163.091919,4.4
1461650400,2.449653,188.923996,3.1
1461661200,2.43181,319.168701,2.8
1461672000,4.93,331.927521,5.9
1461682800,3.856475,331.840118,4.6
1461693600,1.526106,347.511902,2
1461704400,0.084853,135,0.1
1461715200,1.535611,209.235794,2.1
1461726000,1.5,126.869904,1.8
1461736800,2.203679,230.893524,2.5
1461747600,2.251755,257.691986,2.5
1461758400,3.391593,254.611526,3.9
1461769200,7.207676,209.873062,8.400001
1461780000,7.680788,180.820587,10
1461790800,8.108003,176.181213,10.5
1461801600,8.472715,171.516052,10.900001
1461812400,8.366408,173.962326,10.6
1461823200,8.420481,177.140991,10.400001
1461834000,8.835638,186.433289,10.2
1461844800,10.088617,190.797577,11.3
1461855600,9.277208,184.389221,11.8
1461866400,8.165709,171.691284,11.2
1461877200,8.303649,168.960709,10.900001
1461888000,8.137056,169.090546,10.5
1461898800,7.847018,169.277176,10.3
1461909600,7.861228,174.891357,9.7
1461920400,7.888853,187.575439,9.1
1461931200,8.257826,189.690445,9.5
1461942000,7.634429,181.95166,9.2
1461952800,5.896185,166.364426,8.400001
1461963600,5.561906,159.805664,7.2
1461974400,5.441406,159.00029,7.3
1461985200,5.420147,161.498199,6.8
1461996000,5.368249,174.119492,6.4
1462006800,4.26142,204.098999,4.8
1462017600,2.06,270,2.3
1462028400,2.539941,328.688049,3
1462039200,0.855862,263.290161,1.2
1462050000,1.915124,184.192184,2.3
1462060800,1.212642,176.217346,1.7
1462071600,1.071168,177.324585,1.4
1462082400,1.650242,326.11734,2
1462093200,4.142958,331.764801,4.8
1462104000,5.805592,332.508057,7.1
1462114800,4.179007,315.096954,5.3
1462125600,1.833494,325.443207,2.5
1462136400,0.997246,313.781128,1.4
1462147200,0.782624,280.30484,1.1
1462158000,2.460325,197.993088,3.3
1462168800,4.026512,193.207932,5
1462179600,2.545663,231.058975,2.9
1462190400,2.544897,297.370575,3
1462201200,2.472933,288.141876,2.7
1462212000,1.127697,208.610458,1.5
1462222800,2.750782,166.974167,3.5
1462233600,3.221553,181.778793,4.1
1462244400,3.045291,164.183823,3.8
1462255200,1.169273,192.847702,1.6
1462266000,2.348297,310.336639,2.7
1462276800,5.283938,330.524109,6.3
1462287600,4.414612,316.835785,5.4
1462298400,2.054483,346.775452,2.5
1462309200,2.686038,211.914948,3
1462320000,4.039826,186.96669,5
1462330800,3.631859,187.59465,4.7
1462341600,6.75616,202.54158,8.900001
1462352400,7.310007,214.972763,9
1462363200,6.008435,227.360672,7.7
1462374000,6.922752,213.391663,9.5
1462384800,7.475326,203.409943,10.6
1462395600,7.379952,199.883621,10.2
1462406400,6.925467,185.801147,9
1462417200,6.105161,184.038803,7.9
1462428000,7.564714,191.978378,8.7
1462438800,6.723942,209.882278,7.8
1462449600,4.255561,245.422333,5
1462460400,4.004722,253.01297,4.8
1462471200,2.826447,243.072327,3.6
1462482000,2.708007,210.637177,3.3
1462492800,3.605135,198.937531,4.4
1462503600,4.636432,184.825226,6
1462514400,6.231035,194.593796,7.1
1462525200,5.92558,222.195633,6.6
1462536000,4.390558,250.161835,5
1462546800,3.520298,244.59964,4.3
1462557600,4.426884,210.098053,6.2
1462568400,6.032454,184.945053,8.6
1462579200,7.108319,184.114334,8.7
1462590000,6.740185,179.574966,8.400001
1462600800,6.608842,189.405319,7.5
1462611600,6.262786,213.207962,6.7
1462622400,4.872012,234.776764,5.6
1462633200,3.744142,251.468277,4.5
1462644000,3.028003,216.945587,4.1
1462654800,7.298856,188.42984,8.5
1462665600,7.041392,181.139252,8.7
1462676400,6.770118,180.338531,8.400001
1462687200,6.202685,184.901718,7.2
1462698000,5.719449,212.93988,6.4
1462708800,4.922976,236.180817,5.7
1462719600,5.33346,223.480576,6.8
1462730400,4.37823,206.447998,6.1
1462741200,4.741498,183.990921,6.5
1462752000,4.911466,178.599976,6.4
1462762800,5.24269,170.447845,7
1462773600,5.457655,186.734375,6.4
1462784400,3.769204,224.247559,4.5
1462795200,3.176303,266.389923,4
1462806000,2.927969,279.237122,3.5
1462816800,2.314908,230.257813,3
1462827600,3.110145,180.552673,3.8
1462838400,4.063066,171.650528,4.9
1462849200,4.041831,171.749619,4.9
1462860000,4.05216,195.751175,5.1
1462870800,3.788931,237.06488,4.5
1462881600,3.262591,261.894745,3.9
1462892400,3.725077,239.511063,4.8
1462903200,6.551031,183.325363,9.3
1462914000,6.634101,172.028687,9
1462924800,6.135609,174.763306,8.3
1462935600,6.063992,177.920868,8.3
1462946400,6.85992,185.353226,8.5
1462957200,7.700942,199.258438,9.2
1462968000,7.006925,209.308762,8.400001
1462978800,7.93789,200.19278,10.1
1462989600,6.548358,175.708664,9.400001
1463000400,6.018389,164.878479,7.8
1463011200,5.762377,164.396057,7.4
1463022000,6.135878,167.481323,8
1463032800,6.79003,179.831238,8.2
1463043600,7.284703,192.929779,8.6
1463054400,6.404943,201.236603,7.9
1463065200,6.504806,198.462799,8.6
1463076000,5.681479,167.186783,6.5
1463086800,6.058928,161.624863,6.8
1463097600,5.997149,162.834061,6.7
1463108400,5.866046,161.719482,7.5
1463119200,6.36664,175.856674,8
1463130000,6.997428,191.374161,8.3
1463140800,6.977922,197.084625,8.8
1463151600,7.928089,188.04834,9.6
1463162400,6.05688,159.410736,6.9
1463173200,5.864307,154.658478,6.7
1463184000,5.614712,155.032425,6.4
1463194800,5.402703,154.098938,6.2
1463205600,5.588175,167.704742,7.4
1463216400,5.616021,185.517715,6.9
1463227200,4.672729,188.615646,5.8
1463238000,4.523118,190.316177,6
1463248800,4.987875,160.438904,6
1463259600,5.728752,157.957153,6.7
1463270400,5.874419,150.642258,6.8
1463281200,5.462399,142.437805,6.4
1463292000,4.860041,163.504013,6.1
1463302800,2.930256,188.240707,3.5
1463313600,1.075407,292.988708,1.1
1463324400,1.735281,334.025604,2.1
1463335200,0.671789,45.603088,1.1
1463346000,2.045605,190.705688,2.7
1463356800,3.538714,166.434982,4.6
1463367600,3.182012,162.817841,4.2
1463378400,2.871411,187.001266,3.7
1463389200,2.415699,255.618607,2.8
1463400000,3.459841,313.008911,4.2
1463410800,2.970673,304.438995,3.5
1463421600,0.92358,303.518005,1.4
1463432400,1.294681,184.873901,1.7
1463443200,3.016521,167.945038,4
1463454000,5.118945,175.069046,6
1463464800,6.022242,190.041046,7.8
1463475600,6.528537,212.107712,8.3
1463486400,6.441118,217.937393,8.3
1463497200,8.214165,204.068726,10.8
1463508000,6.070527,180.755081,8.2
1463518800,6.305696,173.900635,7.2
1463529600,6.722477,174.365723,8.900001
1463540400,6.122949,167.166687,8.2
1463551200,6.974023,191.664398,8.8
1463562000,7.777692,210.521576,9.7
1463572800,6.880792,215.237595,8.7
1463583600,1.928238,208.159882,1.9
1463594400,1.928238,208.159882,1.9
1463605200,1.928238,208.159882,1.9
1463616000,1.928238,208.159882,1.9
1463626800,1.928238,208.159882,1.9
1463637600,1.928238,208.159882,1.9
1463648400,1.928238,208.159882,1.9
1463659200,1.928238,208.159882,1.9
1463670000,1.928238,208.159882,1.9
1463680800,1.928238,208.159882,1.9
1463691600,1.928238,208.159882,1.9
1463702400,1.928238,208.159882,1.9
1463713200,1.928238,208.159882,1.9
1463724000,1.928238,208.159882,1.9
1463734800,1.928238,208.159882,1.9
1463745600,1.928238,208.159882,1.9
1463756400,1.928238,208.159882,1.9
1463767200,1.928238,208.159882,1.9
1463778000,1.928238,208.159882,1.9
1463788800,1.928238,208.159882,1.9
1463799600,1.928238,208.159882,1.9
1463810400,1.928238,208.159882,1.9
1463821200,1.928238,208.159882,1.9
1463832000,1.928238,208.159882,1.9
1463842800,1.928238,208.159882,1.9
1463853600,1.928238,208.159882,1.9
1463864400,1.928238,208.159882,1.9
1463875200,1.928238,208.159882,1.9
1463886000,5.313605,175.899017,6.2
1463896800,5.314931,192.938049,6.6
1463907600,5.204786,225.778427,6.3
1463918400,3.887377,250.306519,4.4
1463929200,3.229025,263.777374,4.3
1463940000,0.91,292.619873,1.5
1463950800,1.826171,184.711533,2.9
1463961600,6.247175,189.582947,8.6
1463972400,6.271794,181.370438,8.3
1463983200,7.038956,193.305771,8.7
1463994000,7.028777,222.405289,8.7
1464004800,5.518414,230.367249,5.2
1464015600,7.632044,186.016861,9.400001
1464026400,9.274751,174.369324,12.5
1464037200,7.709248,173.520279,10.5
1464048000,7.047326,185.047211,8.8
1464058800,7.223413,183.492218,8.5
1464069600,6.873136,188.365891,7.4
1464080400,7.441082,209.286438,8.2
1464091200,8.181173,211.708435,9.7
1464102000,8.516085,198.200912,10.900001
1464112800,6.768545,182.879318,10.6
1464123600,6.861115,173.724365,9.3
1464134400,7.003406,170.631821,8.900001
1464145200,6.441777,172.058578,8.1
1464156000,5.924204,183.968475,7.6
1464166800,6.299412,198.032288,7.6
1464177600,6.413049,206.485153,7.8
1464188400,8.020785,194.365433,10.1
1464199200,6.417554,169.495514,8.3
1464210000,6.230008,162.146713,8
1464220800,5.81228,161.440353,7.5
1464231600,5.383354,157.961426,6
1464242400,4.926348,177.091141,6.3
1464253200,1.928238,208.159882,1.9
1464264000,1.928238,208.159882,1.9
1464274800,1.928238,208.159882,1.9
1464285600,1.928238,208.159882,1.9
1464296400,1.928238,208.159882,1.9
1464307200,1.928238,208.159882,1.9
1464318000,6.197096,184.256882,8.1
1464328800,6.780118,195.92218,7.9
1464339600,1.928238,208.159882,1.9
1464350400,1.928238,208.159882,1.9
1464361200,1.928238,208.159882,1.9
1464372000,1.928238,208.159882,1.9
1464382800,6.850116,179.665436,9.900001
1464393600,6.791789,176.623642,8.8
1464404400,1.928238,208.159882,1.9
1464415200,1.928238,208.159882,1.9
1464426000,1.928238,208.159882,1.9
1464436800,1.928238,208.159882,1.9
1464447600,1.928238,208.159882,1.9
1464458400,1.928238,208.159882,1.9
1464469200,5.71547,182.506973,8.1
1464480000,5.844527,182.255356,7.8
1464490800,6.04331,181.896515,7.5
1464501600,6.04331,181.896515,7.5
1464512400,5.275917,221.849991,6.1
1464523200,4.211532,241.183243,5
1464534000,5.346522,221.891617,6.9
1464544800,5.796154,187.235367,8.8
1464555600,5.701307,169.1828,7.3
1464566400,5.646211,168.869171,7.7
1464577200,6.126116,167.461044,8.1
1464588000,6.770067,179.746094,8.2
1464598800,1.928238,208.159882,1.9
1464609600,1.928238,208.159882,1.9
1464620400,8.425449,189.49585,10.1
1464631200,6.519394,166.155594,8.400001
1464642000,6.536207,163.283966,8.400001
1464652800,6.586729,164.5923,8.5
1464663600,6.716621,165.074081,9
1464674400,7.170439,174.718765,8.900001
1464685200,1.928238,208.159882,1.9
1464696000,1.928238,208.159882,1.9
1464706800,1.928238,208.159882,1.9
1464717600,1.928238,208.159882,1.9
1464728400,1.928238,208.159882,1.9
1464739200,1.928238,208.159882,1.9
1464750000,1.928238,208.159882,1.9
1464760800,1.928238,208.159882,1.9
1464771600,1.928238,208.159882,1.9
1464782400,1.928238,208.159882,1.9
1464793200,7.694153,188.972626,9.400001
1464804000,4.962147,162.404892,6
1464814800,4.244066,153.555695,5.1
1464825600,4.02995,156.297348,4.9
1464836400,4.323251,162.361359,5.2
1464847200,5.24596,182.731506,6.7
1464858000,1.928238,208.159882,1.9
1464868800,1.928238,208.159882,1.9
1464879600,7.06417,187.728638,10.2
1464890400,5.669568,159.775146,6.7
1464901200,5.36221,153.052673,6.2
1464912000,5.25001,157.489273,6.1
1464922800,5.211612,157.075684,6.1
1464933600,5.148397,173.97934,6.8
1464944400,6.770317,185.424286,8.3
1464955200,7.853152,190.565872,10.2
1464966000,7.067538,187.316071,9.1
1464976800,5.142781,155.777344,6.1
1464987600,4.849546,147.719101,5.8
1464998400,4.697542,149.559189,5.6
1465009200,4.498411,149.101776,5.4
1465020000,3.837604,167.05014,5.1
1465030800,3.072995,207.732483,4
1465041600,3.677295,221.361801,4.8
1465052400,3.40147,204.30455,4.4
1465063200,3.720752,166.636047,4.7
1465074000,5.809621,166.96843,6.5
1465084800,6.077408,163.264633,7.1
1465095600,5.410591,142.282913,6.3
1465106400,3.612672,169.312149,4.6
1465117200,1.421267,230.710602,1.7
1465128000,1.747741,320.572205,2.3
1465138800,1.376118,261.222198,1.5
1465149600,4.994096,174.369324,6.1
1465160400,6.136587,168.342163,7
1465171200,6.011497,169.456467,7
1465182000,5.784289,171.449646,6.7
1465192800,6.432705,186.605774,8.2
1465203600,8.281551,203.407532,10.400001
1465214400,8.686552,204.411194,11.3
1465225200,8.860034,193.644135,11.1
1465236000,6.244678,164.583939,7.1
1465246800,6.295172,156.203857,7.1
1465257600,6.066242,159.443954,6.8
1465268400,5.904727,159.478027,6.7
1465279200,5.720708,179.098572,7.5
1465290000,6.483964,202.966537,8.1
1465300800,6.314586,210.870392,8.1
1465311600,5.477271,208.577072,7.5
1465322400,4.66669,166.618866,5.6
1465333200,4.591525,159.473175,5.6
1465344000,4.310742,164.803162,5.4
1465354800,3.163321,174.739975,4
1465365600,1.007224,299.109863,1.2
1465376400,4.530077,330.945404,5.6
1465387200,5.657429,332.982025,7.3
1465398000,4.526246,328.276398,5.8
1465408800,1.28082,287.727631,2
1465419600,3.018692,206.565048,4
1465430400,5.200615,180.881409,6.4
1465441200,5.71106,181.103638,6.8
1465452000,6.792915,196.594208,9
1465462800,7.074079,219.608536,9
1465473600,5.760078,232.83168,7.4
1465484400,5.512177,227.131973,7.4
1465495200,6.056277,195.711472,7.2
1465506000,7.205346,183.740036,9.8
1465516800,7.288409,177.247528,9.7
1465527600,7.381273,175.648911,9.8
1465538400,7.447315,182.539673,9.3
1465549200,1.928238,208.159882,1.9
1465560000,1.928238,208.159882,1.9
1465570800,1.928238,208.159882,1.9
1465581600,1.928238,208.159882,1.9
1465592400,1.928238,208.159882,1.9
1465603200,1.928238,208.159882,1.9
1465614000,5.944552,173.819458,7.9
1465624800,6.479321,184.425827,7.9
1465635600,8.085202,200.564346,9.6
1465646400,9.023463,204.207489,11
1465657200,8.397726,200.420288,10.400001
1465668000,5.274182,177.718079,6.2
1465678800,5.007125,169.29599,5.8
1465689600,5.025873,170.031647,5.8
1465700400,4.948414,170.461533,5.8
1465711200,5.640089,187.641632,6.8
1465722000,5.673182,214.950653,6.8
1465732800,4.306333,238.967789,5.4
1465743600,4.358554,227.04541,5.3
1465754400,4.284763,173.837021,5.2
1465765200,4.224618,158.475616,5.2
1465776000,3.978165,161.382874,5
1465786800,3.69758,169.875336,4.6
1465797600,2.695515,200.182861,3.5
1465808400,2.505873,290.315186,3.1
1465819200,5.288336,327.90274,6.4
1465830000,4.56653,321.222626,5.8
1465840800,1.158836,320.954102,1.7
1465851600,1.110721,177.936188,1.6
1465862400,2.775194,174.001801,3.7
1465873200,3.310136,179.480713,4.3
1465884000,4.895804,189.404602,6.5
1465894800,3.149857,229.635452,3.7
1465905600,4.059088,321.803131,5.1
1465916400,4.280946,321.925476,5.1
1465927200,0.600333,299.981628,1
1465938000,1.11018,162.70755,1.5
1465948800,2.758296,167.223358,3.6
1465959600,4.147445,166.332321,5
1465970400,4.056008,185.092117,5.1
1465981200,1.928238,208.159882,1.9
1465992000,1.928238,208.159882,1.9
1466002800,1.928238,208.159882,1.9
1466013600,1.928238,208.159882,1.9
1466024400,1.928238,208.159882,1.9
1466035200,1.928238,208.159882,1.9
1466046000,1.928238,208.159882,1.9
1466056800,1.928238,208.159882,1.9
1466067600,1.928238,208.159882,1.9
1466078400,1.928238,208.159882,1.9
1466089200,1.928238,208.159882,1.9
1466100000,1.928238,208.159882,1.9
1466110800,1.928238,208.159882,1.9
1466121600,1.928238,208.159882,1.9
1466132400,7.053602,163.697556,9.6
1466143200,7.301507,175.601288,9
1466154000,7.489787,194.537186,9
1466164800,6.659264,207.065277,8.2
1466175600,6.524086,201.018585,8.7
1466186400,5.475482,164.643921,6.4
1466197200,6.239503,159.648163,8.1
1466208000,5.997149,162.834061,7.9
1466218800,5.927732,157.588318,7.7
1466229600,6.175476,177.587021,7.6
1466240400,5.95399,203.982025,7
1466251200,3.386945,237.295273,3.9
1466262000,2.764706,241.951904,3.2
1466272800,2.493291,187.837616,3.4
1466283600,3.5,163.739792,4.3
1466294400,4.319734,166.47847,5.2
1466305200,4.30043,165.317459,5.1
1466316000,4.093519,192.270721,5.1
1466326800,2.678675,250.820984,3.1
1466337600,4.05179,318.401703,4.8
1466348400,3.274828,316.360992,3.7
1466359200,0.574282,234.926239,0.8
1466370000,0.831505,183.447388,1.4
1466380800,1.860242,180.924057,2.6
1466391600,1.470034,180.389771,2
1466402400,1.650242,206.254501,2.1
1466413200,2.350021,270.243805,2.7
1466424000,3.49126,318.134766,4.1
1466434800,2.716707,305.562195,3
1466445600,0.603075,220.292145,0.9
1466456400,2.463514,161.050201,3.3
1466467200,4.145093,166.466629,5.1
1466478000,4.874967,165.992264,5.7
1466488800,5.420673,183.596115,6.6
1466499600,6.5346,205.663132,7.9
1466510400,5.453191,215.672028,6.7
1466521200,6.302079,207.500229,8.400001
1466532000,5.489353,170.245956,6.4
1466542800,6.652308,157.366882,7.3
1466553600,6.526285,159.176788,8.6
1466564400,6.512818,156.662796,8.400001
1466575200,6.92948,170.782349,8.7
1466586000,7.50976,189.349426,8.900001
1466596800,6.130816,203.554459,7.6
1466607600,7.380332,191.96463,9.1
1466618400,6.02103,161.805786,7
1466629200,6.313731,160.187469,7.1
1466640000,6.027835,157.774963,6.8
1466650800,5.857687,156.454636,6.7
1466661600,6.085819,174.720337,7.9
1466672400,5.930008,196.356827,7.1
1466683200,3.25,218.880066,3.7
1466694000,3.617969,206.423401,4.8
1466704800,4.765637,161.907227,5.7
1466715600,5.840899,154.005264,6.7
1466726400,5.720813,161.026627,6.6
1466737200,5.364792,158.456421,6.2
1466748000,5.190039,180.220795,6.5
1466758800,5.021434,201.250504,6
1466769600,2.364487,234.293304,2.6
1466780400,3.087021,220.138275,3.7
1466791200,3.396734,168.623901,4.3
1466802000,4.66014,152.940079,5.5
1466812800,5.19925,160.798355,6.1
1466823600,5.01007,160.407715,5.9
1466834400,5.230344,179.342728,6.7
1466845200,5.136302,197.447174,6.2
1466856000,2.957364,223.081726,3.4
